nome_canal,perfil_canal,inscritos,pais,avg_views,avg_likes,avg_comments
TomorrowlandChannel,Tomorrowland,10400000,Brazil,47600.0,1700.0,82.0
EugenBro,EugenBro,10400000,Russia,258000.0,15100.0,1900.0
THE BROWN SIBLINGS,THE BROWN SIBLINGS,10400000,India,2400000.0,248100.0,547.0
XO TEAM,XO TEAM,10400000,United States,617900.0,38600.0,264.0
TeremokSongs,Теремок - Песенки для детей,10400000,Russia,98700.0,499.0,0.0
AsapSCIENCE,AsapSCIENCE,10400000,United States,149000.0,6800.0,338.0
Jugnu Kids - Nursery Rhymes and Best Baby Songs,Jugnu Kids - Nursery Rhymes and Best Baby Songs,10400000,,161200.0,1300.0,0.0
Adriana Show,Adriana Show,10400000,,462200.0,0.0,0.0
The Daily Show with Trevor Noah,The Daily Show with Trevor Noah,10400000,United States,185900.0,7000.0,402.0
SpriteDer SPD,SpriteDer SPD,10400000,Thailand,4300000.0,152900.0,5600.0
0214mex,はじめしゃちょー（hajime）,10400000,Japan,592200.0,18500.0,1100.0
cleanbandit,Clean Bandit,10400000,United States,21700.0,1000.0,32.0
Doctor Mike,Doctor Mike,10400000,United States,710800.0,43400.0,2100.0
ChennaiExp2013,Red Chillies Entertainment,10400000,India,14200.0,1100.0,40.0
Patty Mayo,Patty Mayo,10400000,United States,372100.0,14900.0,808.0
Sanam,Sanam,10400000,India,66200.0,7400.0,497.0
Lorrayne Oliveira,Lorrayne Oliveira,10400000,Brazil,376600.0,18500.0,582.0
Oneindia Hindi | वनइंडिया हिंदी,Oneindia Hindi | वनइंडिया हिंदी,10400000,India,1700.0,18.0,1.0
singkingkaraoke,Sing King,10400000,United States,11300.0,113.0,9.0
CS Bisht Vines,CS Bisht Vines,10300000,India,1600000.0,16700.0,459.0
5-Minute Recipes,5-Minute Recipes,10300000,India,30500.0,330.0,7.0
Dental Digest,Dental Digest,10300000,United States,412500.0,14800.0,681.0
Receitas de Pai,Receitas de Pai,10300000,Brazil,107100.0,9900.0,397.0
Viki Show,Viki Show,10300000,Russia,1200000.0,32299.0,1500.0
Hindi Countdown,Hindi Countdown,10300000,India,701600.0,21300.0,649.0
Airrack,Airrack,10300000,United States,3700000.0,168500.0,8700.0
Little Angel Bahasa Indonesia - Lagu Anak,Little Angel Bahasa Indonesia - Lagu Anak,10300000,,460400.0,3000.0,0.0
Survival Builder,Survival Builder,10300000,United States,585000.0,6000.0,132.0
서은일상이야기,서은일상이야기,10300000,,7500.0,58.0,0.0
TopMovieClips,TopMovieClips,10200000,United States,119100.0,1700.0,93.0
behindwoodstv,BehindwoodsTV,10200000,,14700.0,439.0,3.0
JessicaJulioeBaby,Laurinha e Helena - Clubinho da Laura,10200000,Brazil,196300.0,3100.0,0.0
T-STUDIO,T-STUDIO,10200000,Indonesia,31400.0,802.0,1.0
Islam Populer,Islam Populer,10200000,Indonesia,24800.0,898.0,78.0
Wylsacom,Wylsacom,10200000,Russia,578200.0,22300.0,2500.0
DalasReview,Dalas Review,10200000,Mexico,305700.0,30900.0,4600.0
nhstudioz,NH Studioz,10200000,India,10600.0,71.0,2.0
WoodyandKleiny,Woody & Kleiny,10200000,United States,242200.0,20600.0,62.0
VYRLOriginals,VYRLOriginals,10200000,India,6600000.0,10300.0,366.0
123 GO! Hindi,123 GO! Hindi,10200000,India,308200.0,2400.0,21.0
NFL,NFL,10200000,United States,24500.0,635.0,78.0
ChuChuTV Español,ChuChuTV Español,10200000,,51400.0,358.0,0.0
Sơn Tùng M-TP Official,Sơn Tùng M-TP Official,10200000,United States,100900.0,7700.0,108.0
مصطفى GAME OVER,مصطفى GAME OVER,10200000,Iraq,852500.0,100800.0,3100.0
htv2channel,Vie Channel - HTV2,10200000,United States,62500.0,686.0,50.0
ThePersica,Orkun Işıtmak,10200000,Turkey,2000000.0,76300.0,2400.0
OneRepublic,OneRepublic,10100000,United States,28000.0,3200.0,159.0
Eagle Home Entertainments,Eagle Home Entertainments,10100000,India,1100.0,7.0,0.0
Sab Kuchh Sekho Jano,Sab Kuchh Sekho Jano,10100000,India,14500.0,852.0,27.0
Heera Gold,Heera Gold,10100000,Pakistan,21400.0,840.0,65.0
HiTechIslamic,Hi-Tech Islamic Naat,10100000,Pakistan,39600.0,897.0,81.0
Luan Palomera,Luan Palomera,10100000,Mexico,458600.0,16400.0,1400.0
RUOK,RUOK,10100000,Brazil,215400.0,25200.0,1300.0
FoxNewsChannel,Fox News,10100000,United States,98400.0,4000.0,884.0
SULE PRODUCTIONS,SULE PRODUCTIONS,10100000,Indonesia,218300.0,4500.0,306.0
MBCkpop,MBCkpop,10100000,Malaysia,19700.0,2600.0,92.0
Dynamo Gaming,Dynamo Gaming,10100000,India,139600.0,15400.0,125.0
